mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_64566,OC1(C=O)C2CC1CC2,2.4885,75.5,-0.2517,-0.043,0.2087,1041.5004,0.160564,30.826,-423.022405,-423.014813,-423.013868,-423.054227
gdb_64833,CC1(OC(=N)C=C1)C#C,4.103,79.86,-0.2526,-0.0392,0.2134,1105.7256,0.12289,31.955,-400.733936,-400.725583,-400.724639,-400.766706
gdb_64928,CC1(CC1)C#CC1CN1,1.9402,92.22,-0.2272,0.038,0.2651,1769.2966,0.170426,34.984,-365.947948,-365.938389,-365.937445,-365.983787
gdb_65114,CC1(CN1)C1=CCCC1,1.6116,88.85,-0.2179,0.0329,0.2508,1324.0661,0.195412,34.325,-367.208234,-367.199311,-367.198367,-367.24203
gdb_65195,OC1(CC1)C1CC1C=O,2.6924,78.14,-0.2433,-0.0201,0.2232,1284.161,0.157353,34.108,-423.003278,-422.994233,-422.993289,-423.037587
gdb_65459,OC1(CC1OC=O)C#C,4.8019,69.89,-0.2596,0.0057,0.2652,1271.0209,0.108498,33.083,-457.719045,-457.709842,-457.708898,-457.753243
gdb_65818,CC1(CC(=O)CN1)C#C,2.4093,76.99,-0.2263,-0.0205,0.2058,1137.6343,0.146128,33.973,-401.933182,-401.924324,-401.92338,-401.966595
gdb_66026,CC1(COC1C#N)C#C,4.087,75.31,-0.2812,-0.012,0.2692,1135.5046,0.122084,32.637,-400.702673,-400.693675,-400.692731,-400.736693
gdb_66174,C1C(CO1)(CCC=O)O,3.1833,72.7,-0.2503,-0.0208,0.2296,1559.8697,0.156415,34.076,-460.144757,-460.135125,-460.134181,-460.180519
gdb_66450,CC12C3C1C1(C)C3CN21,1.3425,82.17,-0.213,0.0922,0.3053,982.7056,0.171131,31.448,-365.935357,-365.927661,-365.926717,-365.966855
gdb_66703,OC12C3C4N3C1C2C4=O,2.4186,64.08,-0.2371,-0.0296,0.2075,882.3655,0.101405,26.101,-436.625775,-436.619353,-436.618409,-436.656379
gdb_66738,CC12C3C4C3C1=CCC24,1.0644,85.02,-0.1922,-0.0304,0.1618,882.9732,0.159594,29.651,-348.637118,-348.630137,-348.629193,-348.667806
gdb_66862,CC12C3C=C4CC(C13)C24,1.4351,84.8,-0.1914,-0.0153,0.1761,924.9362,0.160523,29.0,-348.659454,-348.652683,-348.651739,-348.689993
gdb_66989,OC12C3CC(CC13)C2=O,2.4595,70.81,-0.2414,-0.0157,0.2257,904.0125,0.137925,28.471,-421.848602,-421.84157,-421.840626,-421.879759
gdb_67023,CC12C3C=CC1(O)CN23,2.2974,75.89,-0.225,-0.0027,0.2223,928.4041,0.147593,31.257,-401.906537,-401.898825,-401.897881,-401.938033
gdb_67226,CC12C3CN1CC3C2=O,2.7616,75.23,-0.2352,-0.0152,0.22,930.4133,0.149147,28.991,-401.908659,-401.901434,-401.90049,-401.940026
gdb_67577,OC12C3NC3C3C1CC23,2.8354,74.36,-0.2284,0.0743,0.3027,903.718,0.149892,28.393,-401.8651,-401.858473,-401.857529,-401.895566
gdb_68002,CC12OC(=O)N3CC1C23,4.9937,67.54,-0.254,0.009,0.2629,934.4435,0.125152,27.491,-437.874001,-437.867057,-437.866113,-437.905158
gdb_68035,CC1(C)C2(O)CC1(O)C2,2.2625,78.55,-0.2416,0.0688,0.3105,1080.4579,0.180077,37.777,-424.17605,-424.166222,-424.165278,-424.210083
gdb_68579,CC12CC(CC#C)(C1)O2,1.4654,81.69,-0.2342,0.0482,0.2823,1328.9185,0.15645,34.438,-385.802276,-385.793292,-385.792347,-385.836043
gdb_68587,CC12CC(CC1)C2(C)O,1.2547,84.66,-0.2507,0.0699,0.3205,1057.4082,0.205975,36.626,-388.292242,-388.283288,-388.282344,-388.324685
gdb_69217,CC12NC1C(=N)NC2=O,1.5344,72.36,-0.2509,-0.0216,0.2293,1042.3098,0.125838,29.95,-434.096879,-434.089062,-434.088118,-434.12904
gdb_69292,OC12CC1C(=CC2)C#N,5.1988,77.28,-0.2528,-0.0446,0.2082,1176.417,0.12472,30.175,-400.760365,-400.752578,-400.751634,-400.792488
gdb_69686,OC12CC1N1C(C#N)C21,2.8249,69.54,-0.2444,-0.0023,0.2421,1026.5322,0.111853,29.383,-416.710189,-416.702633,-416.701689,-416.742072
gdb_69912,CC12NC1C1OC2C1=O,3.0926,68.03,-0.242,-0.0136,0.2284,939.5171,0.124481,28.327,-437.828404,-437.821223,-437.820278,-437.859873
gdb_69967,CC12CN1C1COC21C,0.8,77.96,-0.225,0.0609,0.2859,1014.7586,0.170221,32.962,-403.081424,-403.073124,-403.07218,-403.113611
gdb_69988,CC12CN1C1COC2C1,0.6346,77.15,-0.223,0.0915,0.3146,944.3997,0.173651,29.824,-403.121946,-403.114886,-403.113942,-403.152844
gdb_70030,CC12OC1C1OCCC21,2.3912,73.92,-0.2289,0.079,0.3079,1021.2749,0.160165,30.077,-422.997268,-422.989643,-422.988699,-423.029149
gdb_70309,CC12CC1CC1OC1C2,1.916,80.41,-0.2472,0.0802,0.3274,1109.9006,0.183964,32.283,-387.073044,-387.065115,-387.064171,-387.105154
gdb_70406,CC1(NC2CC12O)C=O,2.7394,73.04,-0.227,-0.0268,0.2002,1059.4358,0.145242,33.861,-439.040175,-439.031223,-439.030278,-439.07351
gdb_71284,CC12OC3C(CC=C1)C23,1.6344,79.02,-0.2179,0.0103,0.2283,958.466,0.160318,30.187,-385.865329,-385.858058,-385.857114,-385.896459
gdb_71299,CC12CN3C(CCO1)C23,0.9172,77.18,-0.2327,0.0815,0.3141,979.0272,0.173122,30.588,-403.108374,-403.100946,-403.100002,-403.139711
gdb_71609,OC12CC3C1CCC23O,1.7982,74.34,-0.2481,0.0683,0.3163,941.7115,0.160187,31.704,-422.995606,-422.98786,-422.986916,-423.027126
gdb_71826,CC12CC3C=CC1(C)N23,1.5918,83.06,-0.2074,0.0075,0.215,1002.4623,0.171271,32.379,-365.985558,-365.977489,-365.976545,-366.017547
gdb_72283,CC12CN3CCOC1C23,0.5369,78.32,-0.2003,0.0808,0.2811,1028.302,0.173067,30.532,-403.097211,-403.089628,-403.088683,-403.128873
gdb_72509,OC12COC(C=C1)C2=O,1.7121,65.11,-0.2404,-0.0251,0.2153,864.5379,0.112855,28.161,-457.760985,-457.75385,-457.752906,-457.792162
gdb_72797,CC12COCC=C1CO2,1.6301,77.63,-0.2388,0.0098,0.2486,1028.1906,0.159858,31.057,-423.000849,-422.992987,-422.992043,-423.032751
gdb_72910,CC12COC1C1OC1C2,3.0379,73.25,-0.2401,0.0635,0.3036,971.7903,0.160356,29.754,-422.999672,-422.992288,-422.991344,-423.031123
gdb_73118,OC12CCC1OC(=N)C2,3.133,72.4,-0.2531,0.0275,0.2806,1056.7488,0.148354,30.931,-439.096296,-439.088391,-439.087446,-439.128946
gdb_73195,CC12NCC1OC2C=O,3.8957,71.78,-0.2315,-0.0252,0.2063,1067.2137,0.146211,31.638,-439.043946,-439.035413,-439.034469,-439.077362
gdb_73297,CC12OCC3(O)C1OC23,0.1807,67.32,-0.2448,0.058,0.3028,950.9102,0.135202,29.997,-458.897903,-458.890532,-458.889588,-458.929114
gdb_73530,CC12CCN=C3OC1C23,3.8066,75.64,-0.2276,-0.0256,0.202,948.4258,0.148179,29.501,-401.867888,-401.860729,-401.859785,-401.898904
gdb_74037,CC1=C2COC3C(C1)C23,1.3034,81.46,-0.2139,-0.0147,0.1992,970.3158,0.160833,29.452,-385.840669,-385.83342,-385.832475,-385.872027
gdb_74113,NC1=CC(=O)N2CC2C1,6.2724,77.88,-0.2194,-0.018,0.2014,1098.3167,0.137957,30.409,-418.024902,-418.01706,-418.016115,-418.057537
gdb_74365,CC1=CC(COC1)C#N,4.9304,79.1,-0.2614,-0.0029,0.2585,1213.9132,0.14836,31.556,-401.972412,-401.963891,-401.962947,-402.005754
gdb_74494,CC1=CC2(CO2)COC1,1.6408,79.87,-0.238,0.0083,0.2463,1212.0111,0.159112,31.926,-423.013988,-423.005669,-423.004725,-423.046769
gdb_75024,CC1=CC=CC(=O)OC1,4.9431,80.6,-0.2414,-0.0629,0.1785,1172.1487,0.136738,30.206,-421.873087,-421.865118,-421.864174,-421.905643
gdb_75289,CC1=CCC2C3OC3C12,1.6666,79.88,-0.2271,0.0325,0.2596,1016.9354,0.160149,29.903,-385.865468,-385.857963,-385.857018,-385.897241
gdb_75493,CC1=CCCC2CC12C,0.1883,91.6,-0.2208,0.0301,0.2509,1170.3541,0.206805,35.72,-351.171702,-351.162735,-351.16179,-351.204641
gdb_75812,OC1C(=O)CC11CCC1,2.2319,75.87,-0.2487,-0.0269,0.2218,1135.1596,0.158146,32.814,-423.018131,-423.009455,-423.008511,-423.051615
gdb_76056,NC1C(C#N)C11CCO1,3.6272,73.63,-0.2305,0.0208,0.2513,1132.0736,0.135899,31.856,-417.9748,-417.965983,-417.965039,-418.008692
gdb_76229,CC1=CCC(C)(C)C1O,1.4084,87.16,-0.2392,0.0202,0.2594,1226.5124,0.20438,38.739,-388.317398,-388.307385,-388.306441,-388.351471
gdb_76330,CC1(C)C(O)C(O)C1O,3.3114,73.73,-0.2395,0.0424,0.282,1121.1095,0.180808,37.904,-461.351298,-461.341519,-461.340575,-461.385126
gdb_76796,CC1C(O)C(O)C11CO1,2.5492,70.95,-0.2422,0.0429,0.2851,1104.0999,0.157298,34.733,-460.124189,-460.114901,-460.113957,-460.15808
gdb_76936,CC1C(C=O)C1(O)C#N,2.808,72.57,-0.263,-0.0472,0.2158,1226.156,0.121542,33.459,-437.887503,-437.878098,-437.877154,-437.92188
gdb_76943,CC1C(C=O)C1(C)C=O,4.0556,79.05,-0.2534,-0.0497,0.2037,1264.098,0.155596,35.642,-423.041174,-423.031063,-423.030118,-423.076416
gdb_76951,CC1N(C=O)C11COC1,2.0715,74.04,-0.256,-0.0031,0.253,1208.204,0.146021,31.874,-439.05338,-439.044456,-439.043512,-439.087388
gdb_77123,OC1C(CC11CO1)C=O,2.4671,69.9,-0.256,-0.0312,0.2249,1207.4103,0.133389,31.94,-458.931171,-458.922285,-458.921341,-458.965604
gdb_77236,OC1C(CC1C=O)C=O,1.2566,69.54,-0.2552,-0.032,0.2232,1230.8084,0.133229,32.209,-458.963734,-458.954535,-458.953591,-458.998787
gdb_77712,CC1C23CCC12N=CO3,1.4057,74.31,-0.2217,0.0104,0.2321,948.8079,0.148854,29.477,-401.907356,-401.900011,-401.899067,-401.938652
gdb_77945,CC1C2N(C)C1C21CN1,1.5301,84.82,-0.208,0.0787,0.2867,1156.6779,0.182254,34.077,-383.157429,-383.14884,-383.147895,-383.189958
gdb_77988,CC1C2C(O)CC12C#C,1.3067,84.32,-0.2299,0.0367,0.2666,1205.8606,0.157487,35.269,-385.828908,-385.81974,-385.818796,-385.86228
gdb_78804,CC1C2C3C(C)C1(C)N23,1.725,84.98,-0.2371,0.0729,0.31,1071.5787,0.193635,35.187,-367.168363,-367.159212,-367.158268,-367.201721
gdb_78817,CC1C2C3C(C2C#C)N13,1.1978,81.49,-0.2354,0.0488,0.2843,1114.8402,0.147238,31.134,-364.709219,-364.701352,-364.700408,-364.741329
gdb_79248,CC1N2C3CC1(C)C23C,1.7416,85.83,-0.2251,0.0822,0.3073,1097.2192,0.193346,35.488,-367.167931,-367.158827,-367.157883,-367.200933
gdb_79591,CC1C2C3CC3(C=O)N12,2.7071,76.73,-0.2389,-0.0331,0.2058,1038.7707,0.146834,30.947,-401.894781,-401.886679,-401.885735,-401.927331
gdb_79815,CC1C2C3CCC1(C)C23,0.1842,87.91,-0.2464,0.0857,0.3321,1049.9314,0.207285,34.211,-351.14969,-351.141362,-351.140417,-351.181753
gdb_79860,OC1C2C3CCC2(O)C13,2.1475,74.63,-0.2467,0.0749,0.3216,1033.7569,0.160431,31.31,-422.98711,-422.97948,-422.978535,-423.018606
gdb_80048,OC1C2C=CC3(CC3)C12,1.5251,81.17,-0.213,0.0093,0.2223,1021.741,0.16013,31.404,-385.866011,-385.858314,-385.85737,-385.897831
gdb_80482,CC1CC2C(C1O)N2C,2.2533,81.78,-0.218,0.0623,0.2804,1174.8922,0.194234,35.654,-404.325296,-404.31595,-404.315006,-404.359195
gdb_81170,OC1C2CC1(OC2)C=O,2.0819,68.29,-0.25,-0.0489,0.201,986.6479,0.13591,29.705,-458.93975,-458.93212,-458.931176,-458.971792
gdb_81317,CC1C2NC1C(=C2)C#N,3.8648,81.56,-0.2399,-0.0559,0.184,1181.6176,0.138105,29.365,-380.843641,-380.836114,-380.83517,-380.875602
gdb_82372,CC1C2CC2CC2CC12,0.32,87.05,-0.2591,0.0752,0.3343,1096.0146,0.208775,33.4,-351.138672,-351.130707,-351.129763,-351.170655
gdb_82422,NC1C2NC2COC1=N,3.7527,72.77,-0.2392,0.0322,0.2714,1030.3971,0.150777,30.624,-435.246362,-435.238418,-435.237474,-435.278922
gdb_83197,OC1C2NCC(=N)OC12,3.8834,69.74,-0.2288,0.022,0.2508,1023.4313,0.138114,29.49,-455.116447,-455.108931,-455.107987,-455.148693
gdb_83735,CC1C2COC3(CC3)C12,1.3875,82.49,-0.2236,0.0804,0.304,1080.8789,0.183314,32.785,-387.070486,-387.062287,-387.061343,-387.1029
gdb_83887,OC1C2COCC(O)C12,3.3093,69.85,-0.2371,0.0515,0.2886,1018.5654,0.161121,31.891,-460.137848,-460.129801,-460.128857,-460.170054
gdb_84578,CC1C=CC2N=COC12,1.8075,75.81,-0.2468,0.0083,0.2551,990.875,0.150347,28.529,-401.979725,-401.97242,-401.971476,-402.01166
gdb_84593,CC12CC(O1)C=CC2O,2.025,75.01,-0.2415,-0.0031,0.2384,974.8179,0.160031,31.711,-423.016645,-423.008874,-423.00793,-423.048315
gdb_85258,CC1CC2(CN2)C(=O)N1,4.9351,76.17,-0.2326,0.0251,0.2577,1114.346,0.160937,32.202,-419.230492,-419.222102,-419.221158,-419.263633
gdb_85453,CC1OC(=O)OC11CC1,5.21,68.53,-0.276,0.0446,0.3206,1078.7712,0.135641,30.163,-459.006753,-458.99878,-458.997836,-459.039586
gdb_85486,CN1CC(=O)CC1C#N,4.2908,72.11,-0.2364,-0.0377,0.1988,1135.6452,0.135671,31.311,-418.028342,-418.019762,-418.018818,-418.062183
gdb_85767,CC1CC(C(C)=O)C1=O,2.4359,77.77,-0.2421,-0.0364,0.2058,1267.6132,0.156212,34.623,-423.065817,-423.056121,-423.055177,-423.101249
gdb_85953,CC1(CC(O)C1)C(N)=O,4.1273,74.8,-0.2455,0.026,0.2714,1250.4763,0.169335,37.073,-440.310159,-440.300241,-440.299297,-440.345564
gdb_85970,CC1(CC(O)C1)C1CC1,1.4836,85.32,-0.2525,0.0776,0.3301,1395.4098,0.204845,37.333,-388.265583,-388.255982,-388.255038,-388.300065
gdb_86223,CC1CC(C)C(O1)C#N,4.709,79.88,-0.2722,0.0184,0.2906,1315.7949,0.170746,34.256,-403.180708,-403.171395,-403.170451,-403.215427
gdb_86731,CC1CC(C=C1)C(N)=O,3.1299,81.25,-0.2278,0.0118,0.2396,1322.4662,0.171099,34.794,-403.202539,-403.193014,-403.19207,-403.23788
gdb_86811,CC1CC(CC(C)=O)O1,1.6949,79.4,-0.2374,-0.014,0.2233,1617.8831,0.179493,36.054,-424.24135,-424.23116,-424.230216,-424.278166
gdb_86815,CC1CN(C1)CC(=O)C,3.0151,83.74,-0.2215,-0.0095,0.212,1567.5547,0.19193,36.506,-404.346324,-404.336133,-404.335188,-404.382615
gdb_86941,CC1CC(CC=O)C1O,1.7293,79.2,-0.2485,-0.0213,0.2272,1398.524,0.180554,36.033,-424.224445,-424.214512,-424.213568,-424.260154
gdb_87557,CC1C2NC2C11CN1C,1.3242,83.31,-0.2187,0.0785,0.2972,1143.8861,0.182236,34.197,-383.190399,-383.181652,-383.180708,-383.223307
gdb_88451,CN1CC1C1(C)CC1O,2.1691,82.76,-0.2142,0.0768,0.2909,1258.682,0.192347,37.691,-404.291788,-404.281876,-404.280932,-404.326128
gdb_88511,CC1CC1C1(CN1)C=O,2.936,80.0,-0.2446,-0.0265,0.2181,1172.0273,0.170001,34.385,-403.116361,-403.107191,-403.106246,-403.15041
gdb_88514,CC1NC1C1(CC1)C=O,3.9492,80.02,-0.2355,-0.0181,0.2174,1217.1486,0.169737,34.482,-403.121962,-403.11264,-403.111696,-403.15666
gdb_88642,CC1NC1C1CC(=O)O1,4.5953,71.57,-0.2658,0.0152,0.2811,1151.2038,0.147875,31.21,-439.084082,-439.075689,-439.074745,-439.117746
gdb_89105,OC1CC1OCCC#N,3.6248,73.56,-0.2429,0.0267,0.2696,1716.2302,0.145855,33.839,-439.06319,-439.053642,-439.052698,-439.09884
gdb_89473,CC12CC(O)C(CO1)C2,1.1605,76.89,-0.2414,0.0695,0.311,1059.8022,0.184037,33.047,-424.244174,-424.236053,-424.235109,-424.276293
gdb_89584,CC1CC2(CCOC2)O1,2.3873,78.35,-0.2425,0.0811,0.3236,1276.9889,0.18277,32.802,-424.223012,-424.214314,-424.21337,-424.257195
gdb_90121,CC1OC23CC(OC2)C13,1.1163,75.93,-0.2372,0.0422,0.2794,998.7907,0.159914,30.021,-422.900408,-422.893101,-422.892157,-422.931769
gdb_90237,CC1CC23CCC2C1C3,0.1015,90.33,-0.2288,0.0818,0.3106,1121.272,0.208507,32.52,-351.077559,-351.069994,-351.069049,-351.108912
gdb_90967,OC1CC2N3CC2(O)C13,2.9339,71.01,-0.2481,0.0579,0.306,950.0071,0.149179,30.019,-439.022543,-439.015184,-439.01424,-439.053994
gdb_91020,CC1CC2C3OC3(C)C12,1.9654,81.53,-0.2425,0.0814,0.3239,1105.2923,0.182223,33.312,-387.049708,-387.041281,-387.040337,-387.082403
gdb_91488,OC1CN2CC1(C2)C=O,3.1274,72.18,-0.2296,-0.0272,0.2024,1043.1357,0.148323,30.556,-439.048523,-439.040527,-439.039583,-439.081189
gdb_92004,CC1CN2CC2C1C=O,2.1673,78.46,-0.2385,-0.0256,0.2129,1150.1513,0.171634,32.244,-403.135686,-403.127202,-403.126258,-403.169137
gdb_92032,OC1CC2CN2C2CC12,1.3964,77.86,-0.2193,0.072,0.2913,1061.704,0.173203,31.405,-403.105651,-403.098032,-403.097087,-403.13728
gdb_92151,CC1OC2CC3C1C23O,1.194,74.14,-0.2266,0.0732,0.2998,1013.9059,0.159798,31.374,-422.994198,-422.986403,-422.985459,-423.025968
gdb_92298,CC1CC2CNC(=O)C12,3.5969,78.41,-0.2338,0.0319,0.2657,1076.5021,0.173248,31.635,-403.19265,-403.184467,-403.183523,-403.225535
gdb_92652,CC1OC2CCCCC12,1.5205,84.98,-0.2365,0.0823,0.3188,1192.3387,0.208389,33.356,-388.300946,-388.292543,-388.291599,-388.333956
gdb_92658,CN1CC2OCOCC12,2.3241,75.8,-0.2148,0.0859,0.3006,1118.5685,0.172406,30.716,-440.254372,-440.246421,-440.245477,-440.286772
gdb_92681,CC1N(C)CC=C1C#N,4.245,85.19,-0.2214,-0.0438,0.1775,1261.3346,0.159133,33.382,-382.091754,-382.082691,-382.081747,-382.125504
gdb_92832,CC1CN=C2NCC12O,2.3153,75.7,-0.2277,0.0119,0.2396,1002.4725,0.160561,32.318,-419.180195,-419.172015,-419.171071,-419.212397
gdb_93263,CC1(C)C(O)COC1=O,4.9251,70.68,-0.2604,0.0171,0.2774,1044.8438,0.158257,34.401,-460.211893,-460.202731,-460.201787,-460.245297
gdb_93282,CC1CCC(=O)C11CN1,4.2773,79.19,-0.2294,-0.0193,0.2101,1128.6574,0.171677,32.888,-403.159483,-403.151001,-403.150057,-403.192505
gdb_93751,CC1=C(C=O)C(O)CN1,5.5863,80.33,-0.2126,-0.0356,0.177,1188.8011,0.147681,32.968,-439.119943,-439.110929,-439.109985,-439.153908
gdb_93804,CC1COC(C)C(=O)O1,3.4775,72.14,-0.2518,0.0089,0.2606,1185.332,0.158643,33.099,-460.204881,-460.195972,-460.195028,-460.238653
gdb_94313,CC1(C)OC11CCC1O,1.9512,79.41,-0.25,0.0577,0.3077,1185.0344,0.179745,36.997,-424.206867,-424.197095,-424.196151,-424.240935
gdb_95093,CC1CCC2OC12C#N,4.3342,76.16,-0.2845,0.0046,0.2891,1095.0784,0.148264,31.193,-401.965858,-401.957674,-401.95673,-401.998483
gdb_96398,CC1NCCOC1C#N,4.4048,75.62,-0.2404,0.0223,0.2628,1098.0509,0.16104,32.279,-419.216409,-419.207925,-419.206981,-419.249281
gdb_96892,CN=C1OC2(C)C(C)C12,2.4851,83.77,-0.2431,0.0271,0.2702,1255.8261,0.168824,35.24,-403.130754,-403.121113,-403.120169,-403.165157
gdb_96934,CN=C1CC2C(O)C2O1,2.671,74.22,-0.2365,0.0315,0.268,1134.779,0.147159,31.847,-439.076393,-439.067619,-439.066675,-439.110662
gdb_96935,CN=C1NC2C(C)C2O1,3.1129,78.24,-0.2132,0.0571,0.2704,1156.6372,0.159642,32.646,-419.20526,-419.196388,-419.195444,-419.23912
gdb_97137,CN=C1OCC2(C)NC12,3.5428,80.14,-0.234,0.0226,0.2566,1263.022,0.159454,32.629,-419.200159,-419.19135,-419.190405,-419.233747
gdb_97295,CN=CN1C2CC1C2=O,3.0299,79.28,-0.2347,-0.0091,0.2256,1353.6757,0.134675,30.489,-417.937938,-417.929696,-417.928751,-417.971033
gdb_97565,CCC#CC(C)C(C)=O,3.0132,88.47,-0.2328,-0.0125,0.2203,1776.1973,0.178737,39.09,-387.095961,-387.084595,-387.08365,-387.134539
gdb_97940,CN1CC1CC#CCO,1.9242,84.46,-0.2284,0.0316,0.2599,1779.5325,0.169007,36.41,-403.075518,-403.065115,-403.064171,-403.112894
gdb_98054,CC(=O)C(=O)C(=O)CO,2.557,63.75,-0.2533,-0.1115,0.1418,1358.0961,0.107284,33.628,-494.926268,-494.916106,-494.915162,-494.96309
gdb_98655,CC1CC(C1)C(=O)CO,3.036,80.03,-0.2614,-0.024,0.2374,1572.0257,0.181019,35.559,-424.237309,-424.227559,-424.226615,-424.273007
gdb_99068,COC(=N)NC(C)C#N,2.6746,75.17,-0.2497,0.0143,0.264,1565.0715,0.146249,35.569,-435.28453,-435.274296,-435.273352,-435.320622
gdb_99364,C(C#N)OCC(=O)CO,7.564,67.96,-0.2609,-0.0266,0.2343,1930.3295,0.120162,33.547,-475.009342,-474.999086,-474.998142,-475.046589
gdb_99574,OCC(C#N)C(O)C#N,3.7268,66.25,-0.3003,-0.0184,0.2819,1290.8699,0.110842,33.409,-453.949611,-453.939917,-453.938973,-453.98484
gdb_99663,CCC(C#C)C1CCO1,1.4573,83.95,-0.2432,0.0526,0.2958,1344.2814,0.180765,36.048,-387.042341,-387.032429,-387.031485,-387.077644
gdb_99797,CCC(N)(C#N)C#CC,4.704,85.18,-0.2602,0.0105,0.2707,1502.6464,0.156487,38.456,-382.051901,-382.0408,-382.039856,-382.089239
gdb_100134,CCC(C)(C)CCC#C,0.9239,95.52,-0.2558,0.0599,0.3156,1798.881,0.22552,43.094,-352.335916,-352.324306,-352.323362,-352.372831
gdb_100188,COC(C)(C=O)C(C)C,2.5485,82.44,-0.2378,-0.0258,0.212,1287.4202,0.200968,41.172,-425.429295,-425.417886,-425.416942,-425.465527
gdb_100493,CC(CO)C#CCC=O,1.8151,82.59,-0.2475,-0.0281,0.2193,2141.8418,0.155318,37.162,-423.005239,-422.994196,-422.993251,-423.044176
gdb_101327,CCC(C)N1CC1CO,2.1979,86.61,-0.215,0.064,0.279,1399.1877,0.215376,39.961,-405.514946,-405.504053,-405.503108,-405.551013
gdb_102463,CCC(CC)C(=O)NC,3.2548,86.98,-0.2378,0.0368,0.2745,1562.6233,0.215669,40.896,-405.595126,-405.583435,-405.582491,-405.633085
gdb_103044,CCC1(C#C)C2CCN12,1.9556,85.7,-0.2299,0.0422,0.2721,1181.0347,0.169642,34.836,-365.930299,-365.921245,-365.920301,-365.96388
gdb_103304,CCC1(O)C2CC1(C)O2,1.7555,78.58,-0.2477,0.0834,0.3311,1162.2794,0.180543,35.816,-424.173662,-424.164453,-424.163508,-424.207272
gdb_103656,COC1(C)CC(O)C=C1,2.5618,79.8,-0.2493,0.0013,0.2506,1154.4626,0.181505,35.996,-424.226456,-424.217045,-424.2161,-424.260364
gdb_103684,CCC1(CN(C1)C=O)O,5.2277,78.11,-0.2395,0.0272,0.2667,1449.3811,0.169012,35.499,-440.297129,-440.287164,-440.28622,-440.333629
gdb_104202,COC1(C)CCC1(C)O,1.1116,81.73,-0.2395,0.0769,0.3164,1194.6692,0.202328,40.16,-425.414912,-425.404307,-425.403362,-425.449575
gdb_104423,CC1(CO)COCC=C1,2.033,80.5,-0.241,0.0253,0.2663,1217.3846,0.182384,35.203,-424.225213,-424.215997,-424.215053,-424.258713
gdb_104515,CNC1(CC#N)CC1O,1.8247,75.77,-0.2393,0.0269,0.2662,1267.5778,0.158381,35.364,-419.191735,-419.182116,-419.181171,-419.226471
gdb_104825,CCC1(CO)OCC1=O,2.3484,71.69,-0.2526,-0.0304,0.2221,1161.5795,0.1567,34.901,-460.159819,-460.150149,-460.149205,-460.194582
gdb_104849,CCC1(CC)OCC1C,1.6504,88.04,-0.2371,0.0727,0.3098,1317.0023,0.227361,39.929,-389.49021,-389.479497,-389.478552,-389.525785
gdb_104861,COC1(CO)COC1C,2.341,74.8,-0.2412,0.0609,0.3022,1211.5396,0.179615,37.235,-461.325634,-461.315205,-461.314261,-461.36107
gdb_106143,CCC12C3CC1OC23C,1.845,82.44,-0.2203,0.0858,0.3061,1165.3553,0.181706,33.868,-387.038901,-387.030096,-387.029152,-387.072289
gdb_106177,COC12C3CC1OCC23,0.9983,74.17,-0.2233,0.0893,0.3126,1014.1816,0.160117,30.129,-422.979938,-422.972166,-422.971222,-423.012289
gdb_106270,OCC12CC(O)(C1)C2=O,2.0401,68.77,-0.2432,0.0002,0.2434,1130.5116,0.134382,32.598,-458.923024,-458.914093,-458.913149,-458.957066
gdb_106602,OCC12CC(CO)(C1)O2,1.2292,72.16,-0.2502,0.0656,0.3158,1292.7903,0.157894,33.86,-460.088988,-460.080034,-460.07909,-460.122804
gdb_106899,CCC12OC1C(=O)C2O,3.4038,68.99,-0.2344,-0.0384,0.1961,1160.0591,0.13355,32.438,-458.935619,-458.926727,-458.925782,-458.969571
gdb_107380,OCC12CC1OC(=O)C2,3.9949,67.79,-0.2711,0.0059,0.277,1189.9838,0.136024,30.474,-458.986438,-458.978389,-458.977445,-459.019352
gdb_107643,CCC12CC1CCC=C2,0.2968,91.3,-0.2267,0.0245,0.2512,1276.622,0.20747,34.855,-351.165379,-351.156547,-351.155603,-351.198701
gdb_107987,CCC12CN3C1CCC23,1.8899,85.16,-0.2197,0.0815,0.3013,1127.4631,0.196353,32.103,-367.164629,-367.156574,-367.15563,-367.197243
gdb_108423,COC12COC1C=CC2,2.3923,75.52,-0.2424,0.009,0.2514,1068.1431,0.159356,31.03,-423.002293,-422.994146,-422.993202,-423.035028
gdb_108516,OCC12CCC1CCC2,1.3141,84.44,-0.2605,0.0743,0.3348,1184.304,0.20753,34.502,-388.29571,-388.286917,-388.285972,-388.329196
gdb_108799,CC1N=C(CO)NC1=O,1.1444,70.68,-0.2567,-0.0198,0.2369,1280.8175,0.135823,32.218,-455.199718,-455.190815,-455.189871,-455.233603
gdb_108932,CCC1=CC2(CC2)OC1,1.6708,88.46,-0.2046,0.0216,0.2263,1435.1744,0.181772,34.301,-387.087227,-387.07813,-387.077186,-387.121567
gdb_108947,CC1C2OC(CO)=NC12,3.0072,71.96,-0.2469,0.0126,0.2595,1163.5037,0.147533,31.565,-439.081364,-439.072761,-439.071817,-439.115008
gdb_109089,OCC1=NC2CCC2N1,3.7296,76.45,-0.2243,0.0233,0.2476,1240.9699,0.161139,31.21,-419.208594,-419.200374,-419.19943,-419.241897
